ID	Election ID	Office Code	Borough Code	Political District	Assembly District	Election District	Election Name	Office Title	Borough Name	ED Used	Number of Candidates	Vote for	Formatted District	Public Counter	Absentee/Military Ballot	Federal Ballot	Emergency Ballot	Affidavit Ballot	Total Votes for this Office	Scattered Votes	Unrecorded Votes
2009G2210970	2009G	22	1	09	70		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	13272	234	0	35	205	11096	3	2650
2009G2211071	2009G	22	1	10	71		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	6257	101	0	18	81	5042	0	1672
2009G2211072	2009G	22	1	10	72		General Election 2009 - 11	Member of the City Council	New York		3	01	TOTAL	13349	80	0	9	121	10373	1	3186
2009G2221178	2009G	22	2	11	78		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	1809	36	0	1	15	1372	0	489
2009G2221180	2009G	22	2	11	80		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	3486	103	0	7	46	2522	0	1120
2009G2221181	2009G	22	2	11	81		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	17360	576	0	160	138	14775	8	3459
2009G2221183	2009G	22	2	11	83		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	157	4	0	0	0	116	0	45
2009G2221280	2009G	22	2	12	80		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	437	5	0	2	6	332	0	118
2009G2221281	2009G	22	2	12	81		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	309	7	0	0	3	235	0	84
2009G2221282	2009G	22	2	12	82		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	9185	170	0	53	54	7084	0	2378
2009G2221283	2009G	22	2	12	83		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	13428	252	0	28	101	10577	0	3232
2009G2221376	2009G	22	2	13	76		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	79	0	0	0	0	56	0	23
2009G2221380	2009G	22	2	13	80		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	9390	281	0	41	107	7438	1	2381
2009G2221382	2009G	22	2	13	82		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	11098	279	0	23	74	9656	0	1818
2009G2221477	2009G	22	2	14	77		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	1653	20	0	0	24	1124	0	573
2009G2221478	2009G	22	2	14	78		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	3311	81	0	5	56	2466	0	987
2009G2221481	2009G	22	2	14	81		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	266	1	0	0	2	179	0	90
2009G2221484	2009G	22	2	14	84		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	355	5	0	0	3	244	0	119
2009G2221486	2009G	22	2	14	86		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	6802	53	0	21	124	4580	0	2420
2009G2221576	2009G	22	2	15	76		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	2136	22	0	20	61	1426	0	813
2009G2221578	2009G	22	2	15	78		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	3723	58	0	2	65	2476	0	1372
2009G2221579	2009G	22	2	15	79		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	4292	46	0	6	85	2890	0	1539
2009G2221580	2009G	22	2	15	80		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	615	17	0	15	14	420	0	241
2009G2221586	2009G	22	2	15	86		General Election 2009 - 11	Member of the City Council	Bronx		3	01	TOTAL	1517	16	0	16	38	1031	0	556
2009G2221677	2009G	22	2	16	77		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	7981	124	0	2	133	6019	4	2221
2009G2221679	2009G	22	2	16	79		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	6117	88	0	72	54	4676	0	1655
2009G2221684	2009G	22	2	16	84		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	947	6	0	0	25	676	1	302
2009G2221686	2009G	22	2	16	86		General Election 2009 - 11	Member of the City Council	Bronx		4	01	TOTAL	329	5	0	1	5	233	0	107
2009G2221777	2009G	22	2	17	77		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	1390	24	0	0	15	951	0	478
2009G2221779	2009G	22	2	17	79		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	2416	22	0	12	20	1581	0	889
2009G2221784	2009G	22	2	17	84		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	8450	62	0	48	119	5508	1	3171
2009G2221785	2009G	22	2	17	85		General Election 2009 - 11	Member of the City Council	Bronx		2	01	TOTAL	4396	39	0	5	54	2894	1	1600
2009G2221876	2009G	22	2	18	76		General Election 2009 - 11	Member of the City Council	Bronx		5	01	TOTAL	11629	107	0	18	167	8977	0	2944
2009G2221882	2009G	22	2	18	82		General Election 2009 - 11	Member of the City Council	Bronx		5	01	TOTAL	318	4	0	0	3	258	0	67
2009G2221885	2009G	22	2	18	85		General Election 2009 - 11	Member of the City Council	Bronx		5	01	TOTAL	6986	87	0	76	75	5097	1	2127
2009G2241922	2009G	22	4	19	22		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	71	1	0	0	0	67	0	5
2009G2241924	2009G	22	4	19	24		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	1732	37	0	0	6	1625	0	150
2009G2241925	2009G	22	4	19	25		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	3720	67	0	15	28	3486	0	344
2009G2241926	2009G	22	4	19	26		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	21710	560	0	0	138	20431	0	1977
2009G2241927	2009G	22	4	19	27		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	2926	63	0	37	42	2607	1	461
2009G2242022	2009G	22	4	20	22		General Election 2009 - 11	Member of the City Council	Queens		6	01	TOTAL	13592	301	0	51	127	12071	0	2000
2009G2242024	2009G	22	4	20	24		General Election 2009 - 11	Member of the City Council	Queens		6	01	TOTAL	1319	27	0	0	6	1156	1	196
2009G2242025	2009G	22	4	20	25		General Election 2009 - 11	Member of the City Council	Queens		6	01	TOTAL	2285	32	0	4	21	1816	0	526
2009G2242026	2009G	22	4	20	26		General Election 2009 - 11	Member of the City Council	Queens		6	01	TOTAL	2522	98	0	0	19	2182	0	457
2009G2242127	2009G	22	4	21	27		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	1	0	0	0	0	1	0	0
2009G2242134	2009G	22	4	21	34		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	2134	28	0	27	18	1226	0	981
2009G2242135	2009G	22	4	21	35		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	4291	138	0	0	49	2860	1	1618
2009G2242139	2009G	22	4	21	39		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	5230	32	0	5	44	2998	0	2313
2009G2242230	2009G	22	4	22	30		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	2042	22	0	0	21	1649	0	436
2009G2242234	2009G	22	4	22	34		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	95	3	0	0	1	70	0	29
2009G2242236	2009G	22	4	22	36		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	14013	191	0	1	191	12124	2	2272
2009G2242237	2009G	22	4	22	37		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	1324	12	0	0	11	1094	1	253
2009G2242324	2009G	22	4	23	24		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	18281	370	0	4	122	16891	10	1886
2009G2242326	2009G	22	4	23	26		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	1984	53	0	0	11	1813	0	235
2009G2242329	2009G	22	4	23	29		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	874	7	0	0	7	722	0	166
2009G2242333	2009G	22	4	23	33		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	5826	86	0	1	54	5259	0	708
2009G2242422	2009G	22	4	24	22		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	270	5	0	0	0	156	0	119
2009G2242424	2009G	22	4	24	24		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	2727	51	0	0	11	1809	1	980
2009G2242425	2009G	22	4	24	25		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	7664	150	0	1	80	5038	2	2857
2009G2242427	2009G	22	4	24	27		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	9140	268	0	43	82	6092	1	3441
2009G2242428	2009G	22	4	24	28		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	80	2	0	0	0	41	0	41
2009G2242429	2009G	22	4	24	29		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	727	13	0	0	15	487	0	268
2009G2242432	2009G	22	4	24	32		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	1322	13	0	1	23	808	0	551
2009G2242435	2009G	22	4	24	35		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	548	14	0	0	2	260	0	304
2009G2242528	2009G	22	4	25	28		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	35	0	0	0	0	26	0	9
2009G2242534	2009G	22	4	25	34		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	7853	129	0	9	71	6198	0	1864
2009G2242535	2009G	22	4	25	35		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	6533	73	0	21	47	4620	0	2054
2009G2242536	2009G	22	4	25	36		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	68	0	0	0	1	55	0	14
2009G2242539	2009G	22	4	25	39		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	3988	61	0	0	51	2954	2	1146
2009G2242630	2009G	22	4	26	30		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	7656	98	0	13	81	6587	0	1261
2009G2242634	2009G	22	4	26	34		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	2722	21	0	3	22	2220	1	548
2009G2242636	2009G	22	4	26	36		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	207	1	0	0	0	169	0	39
2009G2242637	2009G	22	4	26	37		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	9336	111	0	10	126	8049	0	1534
2009G2242639	2009G	22	4	26	39		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	38	0	0	0	0	23	0	15
2009G2242725	2009G	22	4	27	25		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	93	0	0	0	1	65	0	29
2009G2242729	2009G	22	4	27	29		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	7738	191	0	1	59	5902	1	2087
2009G2242732	2009G	22	4	27	32		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	2828	39	0	0	33	2196	1	704
2009G2242733	2009G	22	4	27	33		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	12832	157	0	3	85	10144	2	2933
2009G2242825	2009G	22	4	28	25		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	624	4	0	16	13	401	0	256
2009G2242827	2009G	22	4	28	27		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	259	5	0	1	1	163	0	103
2009G2242831	2009G	22	4	28	31		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	3388	35	0	9	43	2330	0	1145
2009G2242832	2009G	22	4	28	32		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	11448	167	0	26	102	8797	3	2946
2009G2242838	2009G	22	4	28	38		General Election 2009 - 11	Member of the City Council	Queens		2	01	TOTAL	727	8	0	0	13	454	1	294
2009G2242925	2009G	22	4	29	25		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	593	32	0	0	10	421	1	214
2009G2242927	2009G	22	4	29	27		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	4061	95	0	23	43	3327	0	895
2009G2242928	2009G	22	4	29	28		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	16455	553	0	58	129	14282	4	2913
2009G2242930	2009G	22	4	29	30		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	474	4	0	0	3	360	0	121
2009G2242935	2009G	22	4	29	35		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	781	12	0	0	4	581	0	216
2009G2243025	2009G	22	4	30	25		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	7	0	0	0	0	0	0	7
2009G2243027	2009G	22	4	30	27		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	1142	11	0	4	6	1051	0	112
2009G2243028	2009G	22	4	30	28		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	5409	94	0	0	22	5255	0	270
2009G2243030	2009G	22	4	30	30		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	5663	128	0	2	31	5434	2	390
2009G2243034	2009G	22	4	30	34		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	50	0	0	0	0	45	0	5
2009G2243037	2009G	22	4	30	37		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	1459	21	0	0	23	1358	0	145
2009G2243038	2009G	22	4	30	38		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	7033	115	0	2	54	6569	1	635
2009G2243123	2009G	22	4	31	23		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	3711	202	0	26	46	3001	2	984
2009G2243129	2009G	22	4	31	29		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	7882	100	0	23	52	6551	1	1506
2009G2243131	2009G	22	4	31	31		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	9200	350	0	6	106	7798	1	1864
2009G2243132	2009G	22	4	31	32		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	221	3	0	0	4	170	0	58
2009G2243223	2009G	22	4	32	23		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	17503	398	0	18	89	16621	0	1387
2009G2243225	2009G	22	4	32	25		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	284	1	0	0	2	222	0	65
2009G2243231	2009G	22	4	32	31		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	741	9	0	0	10	636	0	124
2009G2243238	2009G	22	4	32	38		General Election 2009 - 11	Member of the City Council	Queens		5	01	TOTAL	4285	48	0	8	43	3577	0	807
2009G2233344	2009G	22	3	33	44		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	382	4	0	0	2	318	0	70
2009G2233350	2009G	22	3	33	50		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	10304	99	0	88	139	6909	3	3721
2009G2233352	2009G	22	3	33	52		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	14866	313	0	106	201	12168	11	3318
2009G2233353	2009G	22	3	33	53		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	246	0	0	0	5	162	0	89
2009G2233357	2009G	22	3	33	57		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	482	6	0	0	5	394	0	99
2009G2243430	2009G	22	4	34	30		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	24	0	0	0	0	24	0	0
2009G2243437	2009G	22	4	34	37		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	1589	15	0	2	14	1443	1	177
2009G2243438	2009G	22	4	34	38		General Election 2009 - 11	Member of the City Council	Queens		4	01	TOTAL	934	5	0	0	8	830	0	117
2009G2233450	2009G	22	3	34	50		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	1891	20	0	7	34	1679	1	273
2009G2233453	2009G	22	3	34	53		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	12259	86	0	53	194	11265	0	1327
2009G2233454	2009G	22	3	34	54		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	1282	9	0	31	24	1149	0	197
2009G2233456	2009G	22	3	34	56		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	521	6	0	41	13	514	0	67
2009G2233543	2009G	22	3	35	43		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	4319	36	0	79	54	3659	0	829
2009G2233550	2009G	22	3	35	50		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	3739	60	0	21	69	3153	0	736
2009G2233552	2009G	22	3	35	52		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	984	18	0	0	11	881	0	132
2009G2233556	2009G	22	3	35	56		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	453	7	0	2	12	362	0	112
2009G2233557	2009G	22	3	35	57		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	15370	272	0	91	234	13490	2	2477
2009G2233643	2009G	22	3	36	43		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	2159	70	0	3	28	1900	0	360
2009G2233653	2009G	22	3	36	53		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	205	2	0	0	3	176	0	34
2009G2233654	2009G	22	3	36	54		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	2739	17	0	8	48	2204	0	608
2009G2233656	2009G	22	3	36	56		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	12344	168	0	177	165	10775	1	2079
2009G2233657	2009G	22	3	36	57		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	3035	41	0	15	78	2737	0	432
2009G2233740	2009G	22	3	37	40		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	787	4	0	0	12	574	0	229
2009G2233753	2009G	22	3	37	53		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	1970	26	0	2	33	1467	0	564
2009G2233754	2009G	22	3	37	54		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	6810	41	0	19	106	5220	1	1756
2009G2233755	2009G	22	3	37	55		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	2374	44	0	0	39	1857	0	600
2009G2233756	2009G	22	3	37	56		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	50	0	0	0	1	40	0	11
2009G2233844	2009G	22	3	38	44		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	729	9	0	23	14	636	2	139
2009G2233848	2009G	22	3	38	48		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	1043	17	0	2	5	683	0	384
2009G2233849	2009G	22	3	38	49		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	433	10	0	0	8	295	0	156
2009G2233851	2009G	22	3	38	51		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	9051	128	0	35	122	7231	0	2105
2009G2233852	2009G	22	3	38	52		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	654	11	0	0	9	577	0	97
2009G2233860	2009G	22	3	38	60		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	507	6	0	0	5	383	0	135
2009G2233944	2009G	22	3	39	44		General Election 2009 - 11	Member of the City Council	Kings		6	01	TOTAL	13364	203	0	58	181	11542	0	2264
2009G2233948	2009G	22	3	39	48		General Election 2009 - 11	Member of the City Council	Kings		6	01	TOTAL	3842	51	0	81	69	2608	0	1435
2009G2233949	2009G	22	3	39	49		General Election 2009 - 11	Member of the City Council	Kings		6	01	TOTAL	53	0	0	0	0	36	0	17
2009G2233951	2009G	22	3	39	51		General Election 2009 - 11	Member of the City Council	Kings		6	01	TOTAL	783	2	0	0	8	541	0	252
2009G2233952	2009G	22	3	39	52		General Election 2009 - 11	Member of the City Council	Kings		6	01	TOTAL	9006	176	0	75	101	8095	1	1263
2009G2234042	2009G	22	3	40	42		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	6828	120	0	21	87	5631	0	1425
2009G2234043	2009G	22	3	40	43		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	7231	133	0	103	93	5796	2	1764
2009G2234044	2009G	22	3	40	44		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	2541	47	0	0	29	1912	0	705
2009G2234057	2009G	22	3	40	57		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	1065	12	0	0	17	845	0	249
2009G2234058	2009G	22	3	40	58		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	93	1	0	0	2	71	0	25
2009G2234143	2009G	22	3	41	43		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	2097	62	0	20	23	1662	0	540
2009G2234154	2009G	22	3	41	54		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	30	1	0	0	0	24	0	7
2009G2234155	2009G	22	3	41	55		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	9905	91	0	45	145	7732	45	2454
2009G2234156	2009G	22	3	41	56		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	2980	35	0	138	62	2469	4	746
2009G2234158	2009G	22	3	41	58		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	2758	38	0	0	35	2253	0	578
2009G2234240	2009G	22	3	42	40		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	15976	170	0	7	200	12908	1	3445
2009G2234254	2009G	22	3	42	54		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	89	0	0	0	1	58	0	32
2009G2234255	2009G	22	3	42	55		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	988	11	0	0	13	807	0	205
2009G2234258	2009G	22	3	42	58		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	4350	240	0	235	32	3932	0	925
2009G2234259	2009G	22	3	42	59		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	632	10	0	26	4	531	0	141
2009G2234346	2009G	22	3	43	46		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	6381	168	0	32	78	6283	0	376
2009G2234347	2009G	22	3	43	47		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	170	3	0	70	1	196	1	48
2009G2234348	2009G	22	3	43	48		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	2927	64	0	12	16	2819	1	200
2009G2234349	2009G	22	3	43	49		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	5916	148	0	0	56	5401	0	719
2009G2234351	2009G	22	3	43	51		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	467	3	0	0	4	427	0	47
2009G2234360	2009G	22	3	43	60		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	7511	158	0	124	83	7370	0	506
2009G2234444	2009G	22	3	44	44		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	2108	67	0	0	38	1667	0	546
2009G2234445	2009G	22	3	44	45		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	1439	15	0	0	18	1216	0	256
2009G2234447	2009G	22	3	44	47		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	4258	80	0	69	41	2976	1	1472
2009G2234448	2009G	22	3	44	48		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	9149	112	0	457	120	8737	8	1126
2009G2234449	2009G	22	3	44	49		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	4775	51	0	23	67	3626	2	1290
2009G2234541	2009G	22	3	45	41		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	6798	75	0	37	57	5889	0	1078
2009G2234542	2009G	22	3	45	42		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	5361	52	0	1	60	4703	0	771
2009G2234543	2009G	22	3	45	43		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	96	2	0	0	0	91	0	7
2009G2234544	2009G	22	3	45	44		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	753	8	0	0	4	549	0	216
2009G2234548	2009G	22	3	45	48		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	11	0	0	0	0	9	0	2
2009G2234558	2009G	22	3	45	58		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	7957	82	0	144	88	7315	0	956
2009G2234559	2009G	22	3	45	59		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	254	5	0	1	2	215	0	47
2009G2234640	2009G	22	3	46	40		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	171	3	0	0	1	163	0	12
2009G2234641	2009G	22	3	46	41		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	7702	156	0	99	57	6555	1	1459
2009G2234645	2009G	22	3	46	45		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	7	0	0	0	0	6	0	1
2009G2234658	2009G	22	3	46	58		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	359	14	0	47	1	369	0	52
2009G2234659	2009G	22	3	46	59		General Election 2009 - 11	Member of the City Council	Kings		4	01	TOTAL	17717	296	0	196	130	15935	6	2404
2009G2234745	2009G	22	3	47	45		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	1690	43	0	0	20	969	0	784
2009G2234746	2009G	22	3	47	46		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	9588	280	0	126	109	5557	0	4546
2009G2234747	2009G	22	3	47	47		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	9148	257	0	17	87	5317	3	4192
2009G2234749	2009G	22	3	47	49		General Election 2009 - 11	Member of the City Council	Kings		3	01	TOTAL	495	14	0	0	13	286	0	236
2009G2234841	2009G	22	3	48	41		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	4855	102	0	65	55	3368	2	1709
2009G2234842	2009G	22	3	48	42		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	2233	28	0	0	20	1459	0	822
2009G2234845	2009G	22	3	48	45		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	13171	349	0	36	162	8586	1	5132
2009G2234846	2009G	22	3	48	46		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	2482	42	0	15	72	1641	0	970
2009G2234847	2009G	22	3	48	47		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	8	0	0	0	0	7	0	1
2009G2234848	2009G	22	3	48	48		General Election 2009 - 11	Member of the City Council	Kings		2	01	TOTAL	353	12	0	0	2	237	1	130
2009G2254960	2009G	22	5	49	60		General Election 2009 - 11	Member of the City Council	Richmond		4	01	TOTAL	1563	61	0	1	20	1356	0	289
2009G2254961	2009G	22	5	49	61		General Election 2009 - 11	Member of the City Council	Richmond		4	01	TOTAL	20793	575	0	114	159	19495	0	2146
2009G2254963	2009G	22	5	49	63		General Election 2009 - 11	Member of the City Council	Richmond		4	01	TOTAL	4983	164	0	44	42	4569	1	664
2009G2235046	2009G	22	3	50	46		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	133	16	0	0	3	129	0	23
2009G2235049	2009G	22	3	50	49		General Election 2009 - 11	Member of the City Council	Kings		5	01	TOTAL	1182	25	0	0	13	929	1	291
2009G2255060	2009G	22	5	50	60		General Election 2009 - 11	Member of the City Council	Richmond		5	01	TOTAL	9411	350	0	2	68	8933	0	898
2009G2255061	2009G	22	5	50	61		General Election 2009 - 11	Member of the City Council	Richmond		5	01	TOTAL	1095	55	0	0	5	1043	0	112
2009G2255062	2009G	22	5	50	62		General Election 2009 - 11	Member of the City Council	Richmond		5	01	TOTAL	4256	153	0	11	24	4150	1	294
2009G2255063	2009G	22	5	50	63		General Election 2009 - 11	Member of the City Council	Richmond		5	01	TOTAL	10309	297	0	31	54	9660	1	1031
