ID	Election ID	Office Code	Borough Code	Political District	Assembly District	Election District	Election Name	Office Title	Borough Name	ED Used	Number of Candidates	Vote for	Formatted District	Public Counter	Absentee/Military Ballot	Federal Ballot	Emergency Ballot	Affidavit Ballot	Total Votes for this Office	Scattered Votes	Unrecorded Votes
2013G1931247	2013G	19	3	12	47		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	9699	374	0	0	100	8818	7	1355
2013G1931248	2013G	19	3	12	48		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	15584	283	0	0	197	14431	17	1633
2013G1931249	2013G	19	3	12	49		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	7584	209	0	70	74	6982	2	955
2013G1931250	2013G	19	3	12	50		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	15157	179	0	3	241	13403	28	2177
2013G1931251	2013G	19	3	12	51		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	10963	197	0	1	163	9901	7	1423
2013G1931252	2013G	19	3	12	52		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	28638	753	0	1017	376	28562	22	2222
2013G1931253	2013G	19	3	12	53		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	12315	124	0	53	214	10544	11	2162
2013G1931254	2013G	19	3	12	54		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	9847	107	0	16	190	8974	1	1186
2013G1931255	2013G	19	3	12	55		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	13948	192	0	2	235	13308	1	1069
2013G1931256	2013G	19	3	12	56		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	17641	223	0	30	263	17026	3	1131
2013G1931257	2013G	19	3	12	57		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	24525	573	0	122	410	23954	10	1676
2013G1931258	2013G	19	3	12	58		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	19411	359	0	1	287	19137	2	921
2013G1931259	2013G	19	3	12	59		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	19786	339	0	3	250	19206	1	1172
2013G1931260	2013G	19	3	12	60		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	16891	159	0	11	253	15936	6	1378
2013G1931264	2013G	19	3	12	64		General Election 2013 - 11	District Attorney	Kings		3	01	TOTAL	4721	118	0	0	56	4611	4	284
2013G2110165	2013G	21	1	01	65		General Election 2013 - 11	Member of the City Council	New York		2	01	TOTAL	14205	294	0	0	167	11480	116	3186
2013G2110166	2013G	21	1	01	66		General Election 2013 - 11	Member of the City Council	New York		2	01	TOTAL	7426	298	0	1	109	5743	131	2091
2013G2110265	2013G	21	1	02	65		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	2347	35	0	0	23	1981	10	424
2013G2110266	2013G	21	1	02	66		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	5777	133	0	0	65	5114	12	861
2013G2110273	2013G	21	1	02	73		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	630	24	0	0	7	490	2	171
2013G2110274	2013G	21	1	02	74		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	13623	382	0	429	132	12207	32	2359
2013G2110275	2013G	21	1	02	75		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	2609	75	0	0	36	2176	3	544
2013G2110366	2013G	21	1	03	66		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	9029	306	0	0	62	8603	29	794
2013G2110367	2013G	21	1	03	67		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	4338	168	0	0	73	4148	11	431
2013G2110375	2013G	21	1	03	75		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	15507	497	0	0	180	14620	32	1564
2013G2110467	2013G	21	1	04	67		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	96	9	0	0	0	95	0	10
2013G2110468	2013G	21	1	04	68		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	1449	38	0	0	17	1353	2	151
2013G2110473	2013G	21	1	04	73		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	17814	888	0	0	175	17088	12	1789
2013G2110474	2013G	21	1	04	74		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	7668	232	0	0	58	7510	5	448
2013G2110475	2013G	21	1	04	75		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	1754	86	0	0	20	1690	1	170
2013G2110476	2013G	21	1	04	76		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	2683	119	0	0	30	2568	7	264
2013G2110568	2013G	21	1	05	68		General Election 2013 - 11	Member of the City Council	New York		8	01	TOTAL	2130	46	0	0	37	2005	4	208
2013G2110573	2013G	21	1	05	73		General Election 2013 - 11	Member of the City Council	New York		8	01	TOTAL	7717	276	0	0	102	7534	2	561
2013G2110574	2013G	21	1	05	74		General Election 2013 - 11	Member of the City Council	New York		8	01	TOTAL	0	0	0	0	0	0	0	0
2013G2110576	2013G	21	1	05	76		General Election 2013 - 11	Member of the City Council	New York		8	01	TOTAL	22487	724	0	1	252	22244	6	1220
2013G2110667	2013G	21	1	06	67		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	23062	740	0	0	204	21957	17	2049
2013G2110668	2013G	21	1	06	68		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	0	0	0	0	0	0	0	0
2013G2110669	2013G	21	1	06	69		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	14831	501	0	58	196	14292	7	1294
2013G2110675	2013G	21	1	06	75		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	1666	54	0	0	12	1566	2	166
2013G2110769	2013G	21	1	07	69		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	12987	406	0	0	124	11537	83	1980
2013G2110770	2013G	21	1	07	70		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	4026	86	0	6	82	3374	279	826
2013G2110771	2013G	21	1	07	71		General Election 2013 - 11	Member of the City Council	New York		3	01	TOTAL	8329	188	0	0	121	7123	699	1515
2013G2110868	2013G	21	1	08	68		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	9779	220	0	0	174	8732	9	1441
2013G2120877	2013G	21	2	08	77		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	574	14	0	0	9	518	10	79
2013G2120884	2013G	21	2	08	84		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	6318	77	0	1	112	5691	5	817
2013G2120885	2013G	21	2	08	85		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	329	6	0	0	10	303	0	42
2013G2110968	2013G	21	1	09	68		General Election 2013 - 11	Member of the City Council	New York		1	01	TOTAL	4092	96	0	0	40	3377	23	851
2013G2110969	2013G	21	1	09	69		General Election 2013 - 11	Member of the City Council	New York		1	01	TOTAL	157	3	0	0	3	130	4	33
2013G2110970	2013G	21	1	09	70		General Election 2013 - 11	Member of the City Council	New York		1	01	TOTAL	17348	535	0	0	247	15028	171	3102
2013G2110971	2013G	21	1	09	71		General Election 2013 - 11	Member of the City Council	New York		1	01	TOTAL	5881	179	0	0	66	5141	24	985
2013G2110972	2013G	21	1	09	72		General Election 2013 - 11	Member of the City Council	New York		1	01	TOTAL	0	0	0	0	0	0	0	0
2013G2111071	2013G	21	1	10	71		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	6210	127	0	0	88	5769	14	656
2013G2111072	2013G	21	1	10	72		General Election 2013 - 11	Member of the City Council	New York		4	01	TOTAL	16145	228	0	0	251	14846	29	1778
2013G2121178	2013G	21	2	11	78		General Election 2013 - 11	Member of the City Council	Bronx		6	01	TOTAL	1212	26	0	0	37	1169	1	106
2013G2121180	2013G	21	2	11	80		General Election 2013 - 11	Member of the City Council	Bronx		6	01	TOTAL	2529	50	0	1	58	2385	1	253
2013G2121181	2013G	21	2	11	81		General Election 2013 - 11	Member of the City Council	Bronx		6	01	TOTAL	16526	620	0	10	179	15950	19	1385
2013G2121183	2013G	21	2	11	83		General Election 2013 - 11	Member of the City Council	Bronx		6	01	TOTAL	172	4	0	0	0	163	1	13
2013G2121280	2013G	21	2	12	80		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	387	7	0	0	4	358	1	40
2013G2121281	2013G	21	2	12	81		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	179	3	0	0	3	166	0	19
2013G2121282	2013G	21	2	12	82		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	8847	203	0	0	49	8057	3	1042
2013G2121283	2013G	21	2	12	83		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	14845	342	0	97	175	14004	13	1455
2013G2121380	2013G	21	2	13	80		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	7002	372	0	0	89	6639	5	824
2013G2121382	2013G	21	2	13	82		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	10221	256	0	78	116	9871	6	800
2013G2121383	2013G	21	2	13	83		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	0	0	0	0	0	0	0	0
2013G2121387	2013G	21	2	13	87		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	58	0	0	4	2	62	0	2
2013G2121477	2013G	21	2	14	77		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	2369	48	0	59	51	2211	2	316
2013G2121478	2013G	21	2	14	78		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	2857	82	0	0	58	2646	3	351
2013G2121481	2013G	21	2	14	81		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	1524	81	0	23	24	1445	1	207
2013G2121486	2013G	21	2	14	86		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	5026	83	0	0	95	4595	5	609
2013G2121577	2013G	21	2	15	77		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	34	2	0	0	0	31	0	5
2013G2121578	2013G	21	2	15	78		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	4115	69	0	0	91	3798	14	477
2013G2121579	2013G	21	2	15	79		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	764	19	0	0	12	699	0	96
2013G2121580	2013G	21	2	15	80		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	2017	77	0	0	22	1866	3	250
2013G2121586	2013G	21	2	15	86		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	3506	72	0	0	100	3196	4	482
2013G2121587	2013G	21	2	15	87		General Election 2013 - 11	Member of the City Council	Bronx		4	01	TOTAL	1054	17	0	0	23	946	0	148
2013G2121677	2013G	21	2	16	77		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	7121	156	0	73	120	6911	1	559
2013G2121679	2013G	21	2	16	79		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	5776	105	0	0	80	5315	0	646
2013G2121684	2013G	21	2	16	84		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	1592	19	0	0	30	1504	1	137
2013G2121686	2013G	21	2	16	86		General Election 2013 - 11	Member of the City Council	Bronx		5	01	TOTAL	15	0	0	0	1	13	0	3
2013G2121777	2013G	21	2	17	77		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	42	0	0	0	1	37	0	6
2013G2121779	2013G	21	2	17	79		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	5311	104	0	0	101	4736	10	780
2013G2121784	2013G	21	2	17	84		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	2356	35	0	36	52	2142	3	337
2013G2121785	2013G	21	2	17	85		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	4568	87	0	67	67	4042	5	747
2013G2121786	2013G	21	2	17	86		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	14	1	0	0	0	13	0	2
2013G2121787	2013G	21	2	17	87		General Election 2013 - 11	Member of the City Council	Bronx		3	01	TOTAL	793	9	0	0	17	684	0	135
2013G2121882	2013G	21	2	18	82		General Election 2013 - 11	Member of the City Council	Bronx		7	01	TOTAL	414	4	0	0	7	391	1	34
2013G2121885	2013G	21	2	18	85		General Election 2013 - 11	Member of the City Council	Bronx		7	01	TOTAL	5774	93	0	0	101	5414	1	554
2013G2121887	2013G	21	2	18	87		General Election 2013 - 11	Member of the City Council	Bronx		7	01	TOTAL	11167	176	0	1	152	10483	9	1013
2013G2141925	2013G	21	4	19	25		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	949	24	0	0	7	929	3	51
2013G2141926	2013G	21	4	19	26		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	17051	714	0	1	93	17111	38	748
2013G2141927	2013G	21	4	19	27		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	3014	141	0	0	16	3017	12	154
2013G2141935	2013G	21	4	19	35		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	46	0	0	0	0	41	0	5
2013G2141940	2013G	21	4	19	40		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	2293	58	0	0	14	2286	4	79
2013G2142025	2013G	21	4	20	25		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	4862	118	0	0	27	4208	9	799
2013G2142026	2013G	21	4	20	26		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	107	0	0	0	2	77	1	32
2013G2142040	2013G	21	4	20	40		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	7721	303	0	0	49	7104	10	969
2013G2142127	2013G	21	4	21	27		General Election 2013 - 11	Member of the City Council	Queens		1	01	TOTAL	1	0	0	0	0	0	0	1
2013G2142134	2013G	21	4	21	34		General Election 2013 - 11	Member of the City Council	Queens		1	01	TOTAL	1401	19	0	0	14	1188	5	246
2013G2142135	2013G	21	4	21	35		General Election 2013 - 11	Member of the City Council	Queens		1	01	TOTAL	5963	319	0	0	71	5450	11	903
2013G2142136	2013G	21	4	21	36		General Election 2013 - 11	Member of the City Council	Queens		1	01	TOTAL	0	0	0	0	0	0	0	0
2013G2142139	2013G	21	4	21	39		General Election 2013 - 11	Member of the City Council	Queens		1	01	TOTAL	2099	24	0	0	41	1710	7	454
2013G2142140	2013G	21	4	21	40		General Election 2013 - 11	Member of the City Council	Queens		1	01	TOTAL	0	0	0	0	0	0	0	0
2013G2142230	2013G	21	4	22	30		General Election 2013 - 11	Member of the City Council	Queens		7	01	TOTAL	859	12	0	0	5	822	1	54
2013G2142234	2013G	21	4	22	34		General Election 2013 - 11	Member of the City Council	Queens		7	01	TOTAL	1035	26	0	0	21	972	3	110
2013G2142235	2013G	21	4	22	35		General Election 2013 - 11	Member of the City Council	Queens		7	01	TOTAL	263	5	0	0	3	249	0	22
2013G2142236	2013G	21	4	22	36		General Election 2013 - 11	Member of the City Council	Queens		7	01	TOTAL	14094	278	0	1	194	13734	19	833
2013G2142237	2013G	21	4	22	37		General Election 2013 - 11	Member of the City Council	Queens		7	01	TOTAL	896	9	0	0	11	852	1	64
2013G2122285	2013G	21	2	22	85		General Election 2013 - 11	Member of the City Council	Bronx		7	01	TOTAL	0	0	0	0	0	0	0	0
2013G2142324	2013G	21	4	23	24		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	6908	271	0	0	30	6515	11	694
2013G2142325	2013G	21	4	23	25		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	3746	113	0	0	36	3315	4	580
2013G2142326	2013G	21	4	23	26		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	3939	164	0	0	20	3530	4	593
2013G2142329	2013G	21	4	23	29		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	724	19	0	0	9	682	2	70
2013G2142333	2013G	21	4	23	33		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	6431	140	0	0	36	5944	5	663
2013G2142424	2013G	21	4	24	24		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	4690	150	0	0	44	4592	4	292
2013G2142425	2013G	21	4	24	25		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	3915	142	0	0	19	3843	5	233
2013G2142427	2013G	21	4	24	27		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	6635	249	0	0	74	6459	8	499
2013G2142429	2013G	21	4	24	29		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	663	100	0	0	17	702	1	78
2013G2142432	2013G	21	4	24	32		General Election 2013 - 11	Member of the City Council	Queens		5	01	TOTAL	1300	26	0	0	33	1233	0	126
2013G2142530	2013G	21	4	25	30		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	240	8	0	0	0	166	0	82
2013G2142534	2013G	21	4	25	34		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	6015	174	0	0	68	5067	16	1190
2013G2142535	2013G	21	4	25	35		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	2073	29	0	0	21	1565	8	558
2013G2142536	2013G	21	4	25	36		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	27	0	0	0	0	14	0	13
2013G2142539	2013G	21	4	25	39		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	5133	123	0	0	59	4254	19	1061
2013G2142630	2013G	21	4	26	30		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	6187	157	0	14	63	5178	33	1243
2013G2142634	2013G	21	4	26	34		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	1594	18	0	0	17	1306	9	323
2013G2142636	2013G	21	4	26	36		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	595	12	0	0	5	481	8	131
2013G2142637	2013G	21	4	26	37		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	8498	177	0	59	113	7503	44	1344
2013G2142639	2013G	21	4	26	39		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	38	0	0	0	1	29	0	10
2013G2142724	2013G	21	4	27	24		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	116	0	0	0	2	94	0	24
2013G2142729	2013G	21	4	27	29		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	7668	224	0	0	87	7170	9	809
2013G2142732	2013G	21	4	27	32		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	2660	46	0	0	25	2448	1	283
2013G2142733	2013G	21	4	27	33		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	12921	264	0	0	100	11909	21	1376
2013G2142824	2013G	21	4	28	24		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	1229	18	0	0	18	1044	1	221
2013G2142831	2013G	21	4	28	31		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	3453	68	0	0	30	3043	7	508
2013G2142832	2013G	21	4	28	32		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	11547	249	0	6	118	10880	7	1040
2013G2142838	2013G	21	4	28	38		General Election 2013 - 11	Member of the City Council	Queens		2	01	TOTAL	941	9	0	0	13	780	5	183
2013G2142924	2013G	21	4	29	24		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	516	36	0	0	7	470	1	89
2013G2142927	2013G	21	4	29	27		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	4726	211	0	0	23	4089	8	871
2013G2142928	2013G	21	4	29	28		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	13082	578	0	0	60	11400	42	2320
2013G2142930	2013G	21	4	29	30		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	440	59	0	0	4	356	1	147
2013G2142935	2013G	21	4	29	35		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	845	22	0	0	3	699	1	171
2013G2143028	2013G	21	4	30	28		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	3973	132	0	0	26	4002	4	129
2013G2143030	2013G	21	4	30	30		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	6641	230	0	0	48	6648	7	271
2013G2143034	2013G	21	4	30	34		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	89	0	0	0	1	87	0	3
2013G2143037	2013G	21	4	30	37		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	2488	74	0	0	22	2448	3	136
2013G2143038	2013G	21	4	30	38		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	3651	95	0	1	27	3574	4	200
2013G2143039	2013G	21	4	30	39		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	22	1	0	0	0	22	0	1
2013G2143123	2013G	21	4	31	23		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	4016	341	0	0	61	3754	8	664
2013G2143129	2013G	21	4	31	29		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	8525	154	0	1	54	7963	8	771
2013G2143131	2013G	21	4	31	31		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	7657	218	0	0	82	7252	6	705
2013G2143132	2013G	21	4	31	32		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	948	13	0	0	6	844	0	123
2013G2143223	2013G	21	4	32	23		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	14018	474	0	68	198	14206	10	552
2013G2143228	2013G	21	4	32	28		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	823	18	0	0	12	805	1	48
2013G2143231	2013G	21	4	32	31		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	909	21	0	0	12	878	1	64
2013G2143238	2013G	21	4	32	38		General Election 2013 - 11	Member of the City Council	Queens		4	01	TOTAL	3854	71	0	0	38	3692	1	271
2013G2133350	2013G	21	3	33	50		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	11371	140	0	0	176	9454	31	2233
2013G2133352	2013G	21	3	33	52		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	11399	323	0	335	135	11064	22	1128
2013G2133353	2013G	21	3	33	53		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	260	3	0	0	4	188	0	79
2013G2133357	2013G	21	3	33	57		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	583	14	0	27	38	575	3	87
2013G2143437	2013G	21	4	34	37		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	781	7	0	0	14	702	2	100
2013G2143438	2013G	21	4	34	38		General Election 2013 - 11	Member of the City Council	Queens		3	01	TOTAL	1273	21	0	0	20	1143	1	171
2013G2133450	2013G	21	3	34	50		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	2719	23	0	3	40	2401	8	384
2013G2133453	2013G	21	3	34	53		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	9627	98	0	0	163	8472	17	1416
2013G2133454	2013G	21	3	34	54		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	1579	14	0	11	30	1448	0	186
2013G2133543	2013G	21	3	35	43		General Election 2013 - 11	Member of the City Council	Kings		2	01	TOTAL	4937	58	0	0	74	4159	7	910
2013G2133550	2013G	21	3	35	50		General Election 2013 - 11	Member of the City Council	Kings		2	01	TOTAL	1067	16	0	0	25	989	2	119
2013G2133552	2013G	21	3	35	52		General Election 2013 - 11	Member of the City Council	Kings		2	01	TOTAL	1339	28	0	11	14	1225	10	167
2013G2133556	2013G	21	3	35	56		General Election 2013 - 11	Member of the City Council	Kings		2	01	TOTAL	836	13	0	0	9	743	2	115
2013G2133557	2013G	21	3	35	57		General Election 2013 - 11	Member of the City Council	Kings		2	01	TOTAL	21232	500	0	95	299	19449	59	2677
2013G2133643	2013G	21	3	36	43		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	1872	63	0	0	34	1786	4	183
2013G2133653	2013G	21	3	36	53		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	207	2	0	0	2	186	0	25
2013G2133654	2013G	21	3	36	54		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	1168	14	0	0	17	1045	1	154
2013G2133655	2013G	21	3	36	55		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	493	6	0	0	8	453	0	54
2013G2133656	2013G	21	3	36	56		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	14998	184	0	30	234	13830	2	1616
2013G2133657	2013G	21	3	36	57		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	2710	59	0	0	73	2562	3	280
2013G2133753	2013G	21	3	37	53		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	2221	21	0	53	45	1933	2	407
2013G2133754	2013G	21	3	37	54		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	6942	79	0	5	139	6415	2	750
2013G2133755	2013G	21	3	37	55		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	2375	41	0	0	46	2112	0	350
2013G2133760	2013G	21	3	37	60		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	72	1	0	0	2	67	0	8
2013G2133844	2013G	21	3	38	44		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	583	5	0	0	8	539	0	57
2013G2133848	2013G	21	3	38	48		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	91	0	0	0	3	61	0	33
2013G2133849	2013G	21	3	38	49		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	2409	60	0	0	24	1899	3	594
2013G2133851	2013G	21	3	38	51		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	8839	148	0	0	126	7828	15	1285
2013G2133852	2013G	21	3	38	52		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	85	0	0	0	1	79	0	7
2013G2133942	2013G	21	3	39	42		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	14	0	0	0	0	13	0	1
2013G2133944	2013G	21	3	39	44		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	15368	263	0	0	193	13770	31	2054
2013G2133948	2013G	21	3	39	48		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	602	4	0	0	17	447	7	176
2013G2133951	2013G	21	3	39	51		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	972	15	0	0	15	846	2	156
2013G2133952	2013G	21	3	39	52		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	15815	402	0	671	226	15446	18	1668
2013G2134042	2013G	21	3	40	42		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	8373	167	0	0	134	8053	7	621
2013G2134043	2013G	21	3	40	43		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	9776	205	0	0	117	9381	19	717
2013G2134044	2013G	21	3	40	44		General Election 2013 - 11	Member of the City Council	Kings		4	01	TOTAL	3512	68	0	0	51	3148	25	483
2013G2134143	2013G	21	3	41	43		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	2433	68	0	0	19	2217	4	303
2013G2134154	2013G	21	3	41	54		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	25	0	0	0	0	24	0	1
2013G2134155	2013G	21	3	41	55		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	10195	139	0	2	171	9375	4	1132
2013G2134156	2013G	21	3	41	56		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	1807	26	0	0	20	1656	2	197
2013G2134158	2013G	21	3	41	58		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	5086	71	0	0	105	4792	2	470
2013G2134254	2013G	21	3	42	54		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	133	0	0	0	4	124	0	13
2013G2134255	2013G	21	3	42	55		General Election 2013 - 11	Member of the City Council	Kings		3	01	TOTAL	885	6	0	0	10	771	0	130
